date,buy_consensus,sell_consensus,mid_consensus,spread_abs,spread_pct,global_gold_usd_oz,usd_vnd,global_gold_vnd_per_luong,premium,premium_pct,source_count,source_dispersion,primary_source,sources_active,gold_reference_source,fx_source,source_quality,availability_from,is_proxy,gold_staleness_days,fx_staleness_days,gold_reference_quality,fx_quality
2011-07-06,37540000.0,37600000.0,37570000.0,60000.0,0.001596,1528.7,20540.0,45617563.11,-8017563.11,-0.175756,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2011-07-06,True,0,0,proxy_futures_based,market_rate
2011-07-07,37680000.0,37740000.0,37710000.0,60000.0,0.00159,1530.2,20530.0,45640093.32,-7900093.32,-0.173095,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2011-07-07,True,0,0,proxy_futures_based,market_rate
2011-07-08,37780000.0,37840000.0,37810000.0,60000.0,0.001586,1541.2,20535.0,45979377.19,-8139377.19,-0.177022,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2011-07-08,True,0,0,proxy_futures_based,market_rate
2011-07-09,37760000.0,37820000.0,37790000.0,60000.0,0.001586,1541.2,20535.0,45979377.19,-8159377.19,-0.177457,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_forward_filled,2011-07-08,True,1,1,proxy_futures_based,market_rate
2011-07-10,37920000.0,37980000.0,37950000.0,60000.0,0.00158,1541.2,20535.0,45979377.19,-7999377.19,-0.173978,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_forward_filled,2011-07-08,True,2,2,proxy_futures_based,market_rate
2011-07-11,37920000.0,37980000.0,37950000.0,60000.0,0.00158,1548.8,20530.0,46194861.15,-8214861.15,-0.177831,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2011-07-11,True,0,0,proxy_futures_based,market_rate
2011-07-12,38020000.0,38080000.0,38050000.0,60000.0,0.001576,1561.9,20540.0,46608276.2,-8528276.2,-0.182978,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2011-07-12,True,0,0,proxy_futures_based,market_rate
2011-07-13,38080000.0,38150000.0,38115000.0,70000.0,0.001835,1585.2,20545.0,47315080.79,-9165080.79,-0.193703,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2011-07-13,True,0,0,proxy_futures_based,market_rate
2011-07-14,38580000.0,38650000.0,38615000.0,70000.0,0.001811,1589.0,20540.0,47416960.67,-8766960.67,-0.184891,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2011-07-14,True,0,0,proxy_futures_based,market_rate
2011-07-15,38960000.0,39030000.0,38995000.0,70000.0,0.001793,1589.8,20545.0,47452381.68,-8422381.68,-0.177491,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2011-07-15,True,0,0,proxy_futures_based,market_rate
2011-07-16,38850000.0,38920000.0,38885000.0,70000.0,0.001799,1589.8,20545.0,47452381.68,-8532381.68,-0.179809,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_forward_filled,2011-07-15,True,1,1,proxy_futures_based,market_rate
2011-07-17,39040000.0,39100000.0,39070000.0,60000.0,0.001535,1589.8,20545.0,47452381.68,-8352381.68,-0.176016,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_forward_filled,2011-07-15,True,2,2,proxy_futures_based,market_rate
2011-07-18,39040000.0,39100000.0,39070000.0,60000.0,0.001535,1602.1,20540.0,47807874.57,-8707874.57,-0.182143,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2011-07-18,True,0,0,proxy_futures_based,market_rate
2011-07-19,39360000.0,39420000.0,39390000.0,60000.0,0.001522,1600.9,20535.0,47760436.63,-8340436.63,-0.174631,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2011-07-19,True,0,0,proxy_futures_based,market_rate
2011-07-20,39570000.0,39640000.0,39605000.0,70000.0,0.001766,1596.7,20525.0,47611938.92,-7971938.92,-0.167436,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2011-07-20,True,0,0,proxy_futures_based,market_rate
2011-07-21,39200000.0,39270000.0,39235000.0,70000.0,0.001783,1586.8,20530.0,47328257.79,-8058257.79,-0.170263,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2011-07-21,True,0,0,proxy_futures_based,market_rate
2011-07-22,39460000.0,39530000.0,39495000.0,70000.0,0.001771,1601.3,20530.0,47760738.09,-8230738.09,-0.172333,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2011-07-22,True,0,0,proxy_futures_based,market_rate
2011-07-23,39260000.0,39320000.0,39290000.0,60000.0,0.001526,1601.3,20530.0,47760738.09,-8440738.09,-0.17673,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_forward_filled,2011-07-22,True,1,1,proxy_futures_based,market_rate
2011-07-24,39420000.0,39490000.0,39455000.0,70000.0,0.001773,1601.3,20530.0,47760738.09,-8270738.09,-0.17317,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_forward_filled,2011-07-22,True,2,2,proxy_futures_based,market_rate
2011-07-25,39420000.0,39490000.0,39455000.0,70000.0,0.001773,1612.0,20525.0,48068169.06,-8578169.06,-0.178458,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2011-07-25,True,0,0,proxy_futures_based,market_rate
2011-07-26,39840000.0,39900000.0,39870000.0,60000.0,0.001504,1616.6,20530.0,48217079.37,-8317079.37,-0.172492,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2011-07-26,True,0,0,proxy_futures_based,market_rate
2011-07-27,39750000.0,39810000.0,39780000.0,60000.0,0.001507,1615.0,20545.0,48204551.78,-8394551.78,-0.174144,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2011-07-27,True,0,0,proxy_futures_based,market_rate
2011-07-28,39980000.0,40050000.0,40015000.0,70000.0,0.001748,1613.4,20540.0,48145075.11,-8095075.11,-0.168139,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2011-07-28,True,0,0,proxy_futures_based,market_rate
2011-07-29,39910000.0,39970000.0,39940000.0,60000.0,0.001501,1628.3,20540.0,48589702.37,-8619702.37,-0.177398,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2011-07-29,True,0,0,proxy_futures_based,market_rate
2011-07-30,39940000.0,40000000.0,39970000.0,60000.0,0.0015,1628.3,20540.0,48589702.37,-8589702.37,-0.17678,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_forward_filled,2011-07-29,True,1,1,proxy_futures_based,market_rate
2011-07-31,40060000.0,40160000.0,40110000.0,100000.0,0.00249,1628.3,20540.0,48589702.37,-8429702.37,-0.173487,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_forward_filled,2011-07-29,True,2,2,proxy_futures_based,market_rate
2011-08-01,40060000.0,40160000.0,40110000.0,100000.0,0.00249,1619.0,20333.0,47825298.15,-7665298.15,-0.160277,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2011-08-01,True,0,0,proxy_futures_based,market_rate
2011-08-02,39860000.0,39920000.0,39890000.0,60000.0,0.001503,1641.9,20249.0,48301393.45,-8381393.45,-0.173523,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2011-08-02,True,0,0,proxy_futures_based,market_rate
2011-08-03,40070000.0,40130000.0,40100000.0,60000.0,0.001495,1663.4,20284.0,49018461.44,-8888461.44,-0.181329,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2011-08-03,True,0,0,proxy_futures_based,market_rate
2011-08-04,41100000.0,41200000.0,41150000.0,100000.0,0.002427,1656.2,20464.0,49239392.28,-8039392.28,-0.163272,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2011-08-04,True,0,0,proxy_futures_based,market_rate
2011-08-05,41270000.0,41350000.0,41310000.0,80000.0,0.001935,1648.8,20302.0,48631333.57,-7281333.57,-0.149725,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2011-08-05,True,0,0,proxy_futures_based,market_rate
2011-08-06,41430000.0,41500000.0,41465000.0,70000.0,0.001687,1648.8,20302.0,48631333.57,-7131333.57,-0.146641,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_forward_filled,2011-08-05,True,1,1,proxy_futures_based,market_rate
2011-08-07,41700000.0,41800000.0,41750000.0,100000.0,0.002392,1648.8,20302.0,48631333.57,-6831333.57,-0.140472,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_forward_filled,2011-08-05,True,2,2,proxy_futures_based,market_rate
2011-08-08,41700000.0,41800000.0,41750000.0,100000.0,0.002392,1710.2,20328.0,50506925.3,-8706925.3,-0.172391,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2011-08-08,True,0,0,proxy_futures_based,market_rate
2011-08-09,43600000.0,44100000.0,43850000.0,500000.0,0.011338,1740.0,20533.0,51905219.52,-7805219.52,-0.150374,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2011-08-09,True,0,0,proxy_futures_based,market_rate
2011-08-10,45000000.0,45600000.0,45300000.0,600000.0,0.013158,1781.3,20533.0,53137222.72,-7537222.72,-0.141844,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2011-08-10,True,0,0,proxy_futures_based,market_rate
2011-08-11,43900000.0,44400000.0,44150000.0,500000.0,0.011261,1748.8,20556.0,52226164.26,-7826164.26,-0.149851,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2011-08-11,True,0,0,proxy_futures_based,market_rate
2011-08-12,45000000.0,45500000.0,45250000.0,500000.0,0.010989,1740.2,20556.0,51969333.85,-6469333.85,-0.124484,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2011-08-12,True,0,0,proxy_futures_based,market_rate
2011-08-13,44500000.0,44750000.0,44625000.0,250000.0,0.005587,1740.2,20556.0,51969333.85,-7219333.85,-0.138915,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_forward_filled,2011-08-12,True,1,1,proxy_futures_based,market_rate
2011-08-14,44250000.0,44550000.0,44400000.0,300000.0,0.006734,1740.2,20556.0,51969333.85,-7419333.85,-0.142764,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_forward_filled,2011-08-12,True,2,2,proxy_futures_based,market_rate
2011-08-15,44250000.0,44550000.0,44400000.0,300000.0,0.006734,1755.5,20330.0,51849860.13,-7299860.13,-0.140788,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2011-08-15,True,0,0,proxy_futures_based,market_rate
2011-08-16,44000000.0,44150000.0,44075000.0,150000.0,0.003398,1782.4,20481.0,53035382.79,-8885382.79,-0.167537,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2011-08-16,True,0,0,proxy_futures_based,market_rate
2011-08-17,44800000.0,45000000.0,44900000.0,200000.0,0.004444,1791.2,20532.0,53429943.25,-8429943.25,-0.157776,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2011-08-17,True,0,0,proxy_futures_based,market_rate
2011-08-18,45300000.0,45500000.0,45400000.0,200000.0,0.004396,1818.9,20539.0,54274707.87,-8774707.87,-0.161672,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2011-08-18,True,0,0,proxy_futures_based,market_rate
2011-08-19,45350000.0,45550000.0,45450000.0,200000.0,0.004391,1848.9,20800.0,55870960.06,-10320960.06,-0.184729,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2011-08-19,True,0,0,proxy_futures_based,market_rate
2011-08-20,47000000.0,47250000.0,47125000.0,250000.0,0.005291,1848.9,20800.0,55870960.06,-8620960.06,-0.154301,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_forward_filled,2011-08-19,True,1,1,proxy_futures_based,market_rate
2011-08-21,46800000.0,47150000.0,46975000.0,350000.0,0.007423,1848.9,20800.0,55870960.06,-8720960.06,-0.156091,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_forward_filled,2011-08-19,True,2,2,proxy_futures_based,market_rate
2011-08-22,46800000.0,47150000.0,46975000.0,350000.0,0.007423,1888.7,20780.0,57018777.31,-9868777.31,-0.173079,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2011-08-22,True,0,0,proxy_futures_based,market_rate
2011-08-23,48150000.0,48350000.0,48250000.0,200000.0,0.004137,1858.3,20785.0,56114517.43,-7764517.43,-0.138369,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2011-08-23,True,0,0,proxy_futures_based,market_rate
2011-08-24,48150000.0,48450000.0,48300000.0,300000.0,0.006192,1754.1,20800.0,53006247.52,-4556247.52,-0.085957,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2011-08-24,True,0,0,proxy_futures_based,market_rate
2011-08-25,47250000.0,47450000.0,47350000.0,200000.0,0.004215,1759.8,20790.0,53152926.31,-5702926.31,-0.107293,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2011-08-25,True,0,0,proxy_futures_based,market_rate
2011-08-26,44400000.0,44800000.0,44600000.0,400000.0,0.008929,1794.1,20760.0,54110727.4,-9310727.4,-0.172068,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2011-08-26,True,0,0,proxy_futures_based,market_rate
2011-08-27,46450000.0,46950000.0,46700000.0,500000.0,0.01065,1794.1,20760.0,54110727.4,-7160727.4,-0.132335,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_forward_filled,2011-08-26,True,1,1,proxy_futures_based,market_rate
2011-08-28,47500000.0,47800000.0,47650000.0,300000.0,0.006276,1794.1,20760.0,54110727.4,-6310727.4,-0.116626,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_forward_filled,2011-08-26,True,2,2,proxy_futures_based,market_rate
2011-08-29,47500000.0,47800000.0,47650000.0,300000.0,0.006276,1788.4,20800.0,54042741.61,-6242741.61,-0.115515,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2011-08-29,True,0,0,proxy_futures_based,market_rate
2011-08-30,46650000.0,46950000.0,46800000.0,300000.0,0.00639,1826.7,20795.0,55186840.4,-8236840.4,-0.149254,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2011-08-30,True,0,0,proxy_futures_based,market_rate
2011-08-31,45900000.0,46200000.0,46050000.0,300000.0,0.006494,1828.5,20800.0,55254502.93,-9054502.93,-0.163869,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2011-08-31,True,0,0,proxy_futures_based,market_rate
2011-09-01,46630000.0,46930000.0,46780000.0,300000.0,0.006392,1826.0,20800.0,55178956.71,-8248956.71,-0.149495,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2011-09-01,True,0,0,proxy_futures_based,market_rate
2011-09-02,46350000.0,46650000.0,46500000.0,300000.0,0.006431,1873.7,20805.0,56633989.2,-9983989.2,-0.17629,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2011-09-02,True,0,0,proxy_futures_based,market_rate
2011-09-03,46350000.0,46650000.0,46500000.0,300000.0,0.006431,1873.7,20805.0,56633989.2,-9983989.2,-0.17629,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_forward_filled,2011-09-02,True,1,1,proxy_futures_based,market_rate
2011-09-04,47800000.0,48100000.0,47950000.0,300000.0,0.006237,1873.7,20805.0,56633989.2,-8533989.2,-0.150687,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_forward_filled,2011-09-02,True,2,2,proxy_futures_based,market_rate
2011-09-05,47800000.0,48100000.0,47950000.0,300000.0,0.006237,1873.7,20555.0,55953455.8,-7853455.8,-0.140357,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_forward_filled,2011-09-05,True,3,0,proxy_futures_based,market_rate
2011-09-06,47700000.0,47900000.0,47800000.0,200000.0,0.004175,1869.9,20810.0,56532714.41,-8632714.41,-0.152703,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2011-09-06,True,0,0,proxy_futures_based,market_rate
2011-09-07,47600000.0,47900000.0,47750000.0,300000.0,0.006263,1814.2,20805.0,54835557.03,-6935557.03,-0.126479,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2011-09-07,True,0,0,proxy_futures_based,market_rate
2011-09-08,46930000.0,47230000.0,47080000.0,300000.0,0.006352,1854.4,20800.0,56037161.74,-8807161.74,-0.157166,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2011-09-08,True,0,0,proxy_futures_based,market_rate
2011-09-09,46850000.0,47150000.0,47000000.0,300000.0,0.006363,1856.4,20805.0,56111083.71,-8961083.71,-0.159703,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2011-09-09,True,0,0,proxy_futures_based,market_rate
2011-09-10,47450000.0,47650000.0,47550000.0,200000.0,0.004197,1856.4,20805.0,56111083.71,-8461083.71,-0.150792,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_forward_filled,2011-09-09,True,1,1,proxy_futures_based,market_rate
2011-09-11,47300000.0,47500000.0,47400000.0,200000.0,0.004211,1856.4,20805.0,56111083.71,-8611083.71,-0.153465,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_forward_filled,2011-09-09,True,2,2,proxy_futures_based,market_rate
2011-09-12,47300000.0,47500000.0,47400000.0,200000.0,0.004211,1809.9,20800.0,54692439.08,-7192439.08,-0.131507,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2011-09-12,True,0,0,proxy_futures_based,market_rate
2011-09-13,47250000.0,47450000.0,47350000.0,200000.0,0.004215,1826.8,20532.0,54491860.39,-7041860.39,-0.129228,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2011-09-13,True,0,0,proxy_futures_based,market_rate
2011-09-14,46920000.0,47120000.0,47020000.0,200000.0,0.004244,1823.5,20800.0,55103410.5,-7983410.5,-0.144881,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2011-09-14,True,0,0,proxy_futures_based,market_rate
2011-09-15,47100000.0,47300000.0,47200000.0,200000.0,0.004228,1778.5,20805.0,53756497.73,-6456497.73,-0.120106,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2011-09-15,True,0,0,proxy_futures_based,market_rate
2011-09-16,47000000.0,47200000.0,47100000.0,200000.0,0.004237,1812.1,20800.0,54758919.75,-7558919.75,-0.13804,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2011-09-16,True,0,0,proxy_futures_based,market_rate
2011-09-17,46450000.0,46650000.0,46550000.0,200000.0,0.004287,1812.1,20800.0,54758919.75,-8108919.75,-0.148084,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_forward_filled,2011-09-16,True,1,1,proxy_futures_based,market_rate
2011-09-18,47050000.0,47250000.0,47150000.0,200000.0,0.004233,1812.1,20800.0,54758919.75,-7508919.75,-0.137127,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_forward_filled,2011-09-16,True,2,2,proxy_futures_based,market_rate
2011-09-19,47050000.0,47250000.0,47150000.0,200000.0,0.004233,1776.4,20537.0,53001375.95,-5751375.95,-0.108514,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2011-09-19,True,0,0,proxy_futures_based,market_rate
2011-09-20,46750000.0,47050000.0,46900000.0,300000.0,0.006376,1806.6,20790.0,54566471.57,-7516471.57,-0.137749,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2011-09-20,True,0,0,proxy_futures_based,market_rate
2011-09-21,46800000.0,46950000.0,46875000.0,150000.0,0.003195,1805.5,20800.0,54559477.74,-7609477.74,-0.139471,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2011-09-21,True,0,0,proxy_futures_based,market_rate
2011-09-22,47020000.0,47100000.0,47060000.0,80000.0,0.001699,1739.2,20517.0,51840927.37,-4740927.37,-0.091451,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2011-09-22,True,0,0,proxy_futures_based,market_rate
2011-09-23,46650000.0,46800000.0,46725000.0,150000.0,0.003205,1637.5,20590.0,48983186.29,-2183186.29,-0.04457,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2011-09-23,True,0,0,proxy_futures_based,market_rate
2011-09-24,46450000.0,46650000.0,46550000.0,200000.0,0.004287,1637.5,20590.0,48983186.29,-2333186.29,-0.047632,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_forward_filled,2011-09-23,True,1,1,proxy_futures_based,market_rate
2011-09-25,45350000.0,45750000.0,45550000.0,400000.0,0.008743,1637.5,20590.0,48983186.29,-3233186.29,-0.066006,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_forward_filled,2011-09-23,True,2,2,proxy_futures_based,market_rate
2011-09-26,45350000.0,45750000.0,45550000.0,400000.0,0.008743,1592.5,20815.0,48157644.11,-2407644.11,-0.049995,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2011-09-26,True,0,0,proxy_futures_based,market_rate
2011-09-27,44800000.0,45500000.0,45150000.0,700000.0,0.015385,1650.6,20810.0,49902614.26,-4402614.26,-0.088224,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2011-09-27,True,0,0,proxy_futures_based,market_rate
2011-09-28,45250000.0,45650000.0,45450000.0,400000.0,0.008762,1616.3,20810.0,48865621.85,-3215621.85,-0.065805,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2011-09-28,True,0,0,proxy_futures_based,market_rate
2011-09-29,44300000.0,44700000.0,44500000.0,400000.0,0.008949,1615.5,20541.0,48210087.72,-3510087.72,-0.072808,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2011-09-29,True,0,0,proxy_futures_based,market_rate
2011-09-30,43900000.0,44200000.0,44050000.0,300000.0,0.006787,1620.4,20815.0,49001347.89,-4801347.89,-0.097984,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2011-09-30,True,0,0,proxy_futures_based,market_rate
2011-10-01,44000000.0,44200000.0,44100000.0,200000.0,0.004525,1620.4,20815.0,49001347.89,-4801347.89,-0.097984,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,sbv_or_merged_mid_rate,proxy_forward_filled,2011-10-01,True,1,0,proxy_futures_based,official_or_merged_mid
2011-10-02,44050000.0,44250000.0,44150000.0,200000.0,0.00452,1620.4,20815.0,49001347.89,-4751347.89,-0.096964,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,sbv_or_merged_mid_rate,proxy_forward_filled,2011-10-01,True,2,1,proxy_futures_based,official_or_merged_mid
2011-10-03,44050000.0,44250000.0,44150000.0,200000.0,0.00452,1656.0,20805.0,50053843.26,-5803843.26,-0.115952,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2011-10-03,True,0,0,proxy_futures_based,market_rate
2011-10-04,44380000.0,44530000.0,44455000.0,150000.0,0.003369,1614.7,20266.0,47541103.74,-3011103.74,-0.063337,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2011-10-04,True,0,0,proxy_futures_based,market_rate
2011-10-05,45000000.0,45200000.0,45100000.0,200000.0,0.004425,1640.3,20810.0,49591214.21,-4391214.21,-0.088548,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2011-10-05,True,0,0,proxy_futures_based,market_rate
